ST_NAME,DIST_NAME,AC_NO,CITYNAME,POPULATION,LON_CITY,LAT_CITY
Tamil Nadu,Erode,100,AVALPOONDURAI,10948,77.7188889,11.2330556
Tamil Nadu,Erode,104,BATLAGUNDU,37676,77.6833333,11.45
Tamil Nadu,Erode,102,CHENNIMALAI,15136,77.60707,11.17608
Tamil Nadu,Erode,99,CHITHODE,7502,77.65,11.39
Tamil Nadu,Erode,101,DHARAPURAM,63503,77.52628,10.73782
Tamil Nadu,Erode,98,ERODE,147393,77.7333333,11.35
Tamil Nadu,Erode,106,GOBICHETTIPALAYAM,53767,77.45,11.4666667
Tamil Nadu,Erode,104,JAMBAI,14622,77.6286111,11.4669444
Tamil Nadu,Erode,102,KANGEYAM,27645,77.562,11.0054
Tamil Nadu,Erode,107,KASIPALAYAM(E),51183,77.29,11.45
Tamil Nadu,Erode,100,KODUMUDI,12351,77.8833333,11.0833333
Tamil Nadu,Erode,101,MULANUR,11604,77.7166667,10.7666667
Tamil Nadu,Erode,106,NAMBIYUR,15258,77.3333333,11.3666667
Tamil Nadu,Erode,103,PERUNDURAI,16547,77.5833333,11.2666667
Tamil Nadu,Erode,107,PUNJAIPULIAMPATTI,14764,77.18,11.36
Tamil Nadu,Thoothukkudi,216,SATHYAMANGALAM,32892,77.91,8.45
Tamil Nadu,Erode,103,VIJAYAPURI,6293,77.5,11.2333333
Tamil Nadu,Virudhunagar,205,ANAIYUR,19349,77.78,9.47
Tamil Nadu,Virudhunagar,202,RAJAPALAIYAM_CITY,144649,77.56,9.45
Tamil Nadu,Kancheepuram,34,ACHARAPAKKAM,8787,79.837143,12.43348
Tamil Nadu,Chennai,22,ALANDUR,142489,80.2,13.0333333
Tamil Nadu,Kancheepuram,32,ALAPAKKAM,5285,80.1111111,12.8944444
Tamil Nadu,Kancheepuram,30,ANAKAPUTHUR,30937,80.1263889,12.9827778
Tamil Nadu,Kancheepuram,32,CHENGALPATTU,61060,79.97709,12.70074
Tamil Nadu,Kancheepuram,37,KANCHEEPURAM,149148,79.7166667,12.8333333
Tamil Nadu,Kancheepuram,29,KUNDRATHUR,24400,80.0966,12.9974
Tamil Nadu,Kancheepuram,29,MADAMBAKKAM,16140,80.0466667,12.8525
Tamil Nadu,Kancheepuram,35,MADURANTHAKAM,28370,79.9,12.519722
Tamil Nadu,Kancheepuram,33,MAMALLAPURAM,11746,80.1722222,12.6263889
Tamil Nadu,Kancheepuram,32,MARAIMALAINAGAR,47234,80.024444,12.794722
Tamil Nadu,Kancheepuram,29,NANDAMBAKKAM,8865,80.0675,12.9794
Tamil Nadu,Kancheepuram,28,PALLAVARAM,140373,80.1672222,12.9816667
Tamil Nadu,Kancheepuram,30,PAMMAL,48496,80.134722,12.975
Tamil Nadu,Kancheepuram,32,SINGAPERUMALKOIL,7854,80.01,12.7611111
Tamil Nadu,Kancheepuram,29,SRIPERUMBUDUR,15681,79.96579,12.96847
Tamil Nadu,Kancheepuram,31,TAMBARAM,134158,80.125,12.9283333
Tamil Nadu,Kancheepuram,31,VANDALUR,12977,80.0833333,12.9
Tamil Nadu,Kancheepuram,36,WALAJABAD,10586,79.83379,12.80046
Tamil Nadu,Kanniyakumari,231,ERANIEL,9314,77.3,8.2
Tamil Nadu,Kanniyakumari,233,KADAYAL,18743,77.2316666,8.3688888
Tamil Nadu,Kanniyakumari,229,KANNIYAKUMARI,19417,77.546646,8.082051
Tamil Nadu,Kanniyakumari,231,KOLACHAL,22944,77.26,8.18
Tamil Nadu,Kanniyakumari,229,KULASEKARAPURAM,15843,77.5105555,8.1519444
Tamil Nadu,Kanniyakumari,234,KUZHITHURAI,19816,77.1833333,8.3166667
Tamil Nadu,Kanniyakumari,232,MANAVALAKURICHI,10143,77.32,8.14
Tamil Nadu,Kanniyakumari,230,NAGERCOIL,206267,77.43,8.18
Tamil Nadu,Kanniyakumari,231,PADMANABHAPURAM,19971,77.3333333,8.2333333
Tamil Nadu,Kanniyakumari,229,SUCHINDRAM,11653,77.4833333,8.15
Tamil Nadu,Karur  *,134,ARAVAKURICHI,10990,77.9166667,10.7666667
Tamil Nadu,Karur  *,134,INAMKARUR,44119,78.01,10.96
Tamil Nadu,Karur  *,135,KARUR,74414,78.08,10.94
Tamil Nadu,Karur  *,137,KULITHALAI,25496,78.42,10.93
Tamil Nadu,Pudukkottai,178,PULIYUR,10573,78.8333333,10.6333333
Tamil Nadu,Karur  *,135,PUNJAIPUGALUR,19851,78.04025,11.02019
Tamil Nadu,Madurai,190,ALANGANALLUR,10786,78.05,10.0666667
Tamil Nadu,Madurai,195,AVANIAPURAM,50293,78.12,9.86
Tamil Nadu,Madurai,197,ELUMALAI,13678,77.7,9.8666667
Tamil Nadu,Madurai,193,MADURAI,938046,78.1166667,9.9333333
Tamil Nadu,Madurai,188,MELUR,33655,78.3333333,10.05
Tamil Nadu,Madurai,190,PALAMEDU,7981,78.1166667,10.1166667
Tamil Nadu,Madurai,196,PERAIYUR,8657,77.8,9.7166667
Tamil Nadu,Madurai,190,SHOLAVANDAN,21117,77.9666667,10.0166667
Tamil Nadu,Theni  *,200,TENIALLINAGARAM,83659,77.45,10
Tamil Nadu,Madurai,196,TIRUMANGALAM,42402,77.9833333,9.8333333
Tamil Nadu,Madurai,197,USILAMPATTI,29263,77.8,9.9666667
Tamil Nadu,Theni  *,201,UTTAMAPALAIYAM,28755,77.3333333,9.8
Tamil Nadu,Nagapattinam  *,164,KILVELUR,7218,79.7333333,10.7666667
Tamil Nadu,Nagapattinam  *,163,NAGAPATTINAM,90205,79.8333333,10.7666667
Tamil Nadu,Nagapattinam  *,160,SIRKALI,31279,79.7333333,11.2333333
Tamil Nadu,Nagapattinam  *,162,THARANGAMBADI,20318,79.85,11.04
Tamil Nadu,Nagapattinam  *,162,VAITHEESWARANKOIL,7333,79.72,11.13
Tamil Nadu,Namakkal   *,97,KUMARAPALAYAM,63994,77.73,11.44
Tamil Nadu,Namakkal   *,96,MALLASAMUDRAM,16695,78.0333333,11.4833333
Tamil Nadu,Namakkal   *,94,MOHANUR,12155,78.1666667,11.0833333
Tamil Nadu,Namakkal   *,93,NAMAGIRIPETTAI,20909,78.2666667,11.4666667
Tamil Nadu,Namakkal   *,94,NAMAKKAL,51710,78.16681,11.22624
Tamil Nadu,Coimbatore,125,PERIYAPATTI,10073,77.2666667,10.75
Tamil Nadu,Namakkal   *,94,PILLANALLUR,8982,78.15,11.42
Tamil Nadu,Namakkal   *,92,RASIPURAM,45207,78.18461,11.45933
Tamil Nadu,Namakkal   *,96,TIRUCHENGODE,78166,77.9,11.38
Tamil Nadu,Namakkal   *,95,VELUR,17931,78.0166667,11.1
Tamil Nadu,Namakkal   *,92,VENNANTHUR,13137,78.12,11.54
Tamil Nadu,Vellore,38,ARAKONAM,75511,79.6666667,13.1
Tamil Nadu,Vellore,49,JOLARPETTAI,30042,78.5833333,12.5666667
Tamil Nadu,Vellore,42,MELVISHARAM,35755,79.33,12.9
Tamil Nadu,Vellore,46,PERANAMBATTU,45845,78.7166667,12.9333333
Tamil Nadu,Vellore,49,TIRUPATHUR,59278,78.58,12.49
Tamil Nadu,Sivaganga,187,ILLAYANKUDI,27352,78.62,9.64
Tamil Nadu,Sivaganga,185,SINGAMPUNERI,16003,78.42,10.19
Tamil Nadu,Sivaganga,185,TIRUPATHUR,22768,78.62,10.13
Tamil Nadu,Sivaganga,187,TIRUPPUVANAM,23363,78.2666667,9.8333333
Tamil Nadu,Perambalur,147,ARUMBAVUR,10805,78.7333333,11.3833333
Tamil Nadu,Perambalur,147,PERAMBALUR,28953,78.87,11.22
Tamil Nadu,Erode,105,ANDIYUR,22196,77.6,11.5833333
Tamil Nadu,Erode,102,KANGAYAM,26926,77.5666667,11
Tamil Nadu,Erode,107,SATYAMANGALAM,41059,77.25,11.5166667
Tamil Nadu,Pudukkottai,182,ALANGUDI,10755,78.9833333,10.3666667
Tamil Nadu,Pudukkottai,179,ANNAVASAL,7438,78.7,10.4666667
Tamil Nadu,Pudukkottai,183,ARANTHANGI,33850,78.98483,10.09843
Tamil Nadu,Pudukkottai,181,ARIMALAM,7615,78.9,10.2666667
Tamil Nadu,Pudukkottai,179,ILUPPUR,11919,78.6333333,10.5166667
Tamil Nadu,Pudukkottai,178,KARAMBAKKUDI,11705,79.1333333,10.4666667
Tamil Nadu,Pudukkottai,181,PONNAMARAVATHI,11680,78.52,10.24
Tamil Nadu,Pudukkottai,183,Pudukkottai,107915,78.997,10.1634
Tamil Nadu,Ramanathapuram,209,ABIRAMAM,6469,78.45,9.4666667
Tamil Nadu,Ramanathapuram,212,KAMUDI,15664,78.3666667,9.4166667
Tamil Nadu,Ramanathapuram,212,KAMUTHI,12805,78.3680555,9.4472222
Tamil Nadu,Ramanathapuram,211,KEELAKARAI,30417,78.78,9.24
Tamil Nadu,Ramanathapuram,211,MANDAPAM,16170,79.116669,9.285413
Tamil Nadu,Ramanathapuram,212,MUDUKULATHUR,12827,78.53,9.26
Tamil Nadu,Ramanathapuram,209,PARAMAKUDI,81188,78.59,9.54
Tamil Nadu,Ramanathapuram,211,RAMANATHAPURAM,60999,78.8333333,9.3833333
Tamil Nadu,Ramanathapuram,211,RAMESWARAM,37466,79.3,9.2833333
Tamil Nadu,Ramanathapuram,212,SAYALGUDI,11746,78.45,9.1833333
Tamil Nadu,Salem,91,ATTAYAMPATTI,12544,78.0666667,11.5333333
Tamil Nadu,Salem,82,Attur,57896,78.61,11.6
Tamil Nadu,Erode,101,DALAVAIPATTI,6099,77.4833333,10.666667
Tamil Nadu,Salem,86,EDAPPADI,47983,77.85,11.5833333
Tamil Nadu,Salem,91,ELAMPILLAI,11199,78.08,11.59
Tamil Nadu,Salem,81,GANGAVALLI,10318,78.65,11.4833333
Tamil Nadu,Salem,91,ILAMPILLAI,10362,78,11.6
Tamil Nadu,Salem,86,JALAKANDAPURAM,13981,77.8833333,11.7
Tamil Nadu,Salem,89,KANNANKURICHI,15624,78.1769444,11.6955555
Tamil Nadu,Salem,91,KONDALAMPATTI,15891,78.1202777,11.6247222
Tamil Nadu,Salem,86,KONGANAPURAM,7883,77.9166667,11.5833333
Tamil Nadu,Salem,91,MALLUR,9550,78.1333333,11.55
Tamil Nadu,Salem,85,METTUR,52928,77.8,11.8
Tamil Nadu,Salem,86,NANGAVALLI,9369,77.8833333,11.75
Tamil Nadu,Salem,84,OMALUR,12469,78.0666667,11.7333333
Tamil Nadu,Salem,90,SALEM,675854,78.15,11.65
Tamil Nadu,Salem,84,THARAMANGALAM,21619,77.97714,11.701
Tamil Nadu,Namakkal   *,96,TIRUCHENGODU,79830,77.9333333,11.3833333
Tamil Nadu,Salem,85,VEERAKKALPUDUR,16035,77.91,11.8
Tamil Nadu,Sivaganga,184,DEVAKOTTAI,39821,78.82,9.95
Tamil Nadu,Sivaganga,185,KARAIKKUDI,84255,78.7833333,10.0666667
Tamil Nadu,Sivaganga,185,KOTTAIYUR,10329,78.8166667,10.1166667
Tamil Nadu,Sivaganga,187,MANAMADURAI,25624,78.4695,9.70864
Tamil Nadu,Sivaganga,186,NATTARASANKOTTAI,5739,78.5666667,9.8666667
Tamil Nadu,Thiruvallur,1,PUDUVAYAL,8851,80.1666667,13.3333333
Tamil Nadu,Sivaganga,186,SIVAGANGA,39122,78.48,9.86
Tamil Nadu,Viluppuram,80,KALLAKKURICHCHI,35330,78.9666667,11.7333333
Tamil Nadu,Cuddalore,154,PANRUTI,54010,79.55,11.77
Tamil Nadu,Cuddalore,158,PARANGIPETTAI,20376,79.75,11.49
Tamil Nadu,Cuddalore,152,VRIDDHACHALAM,66901,79.3333333,11.5
Tamil Nadu,Thanjavur,176,ADIRAMAPATTINAM,27002,79.374489,10.33668
Tamil Nadu,Thanjavur,170,ADUTHURAI,11439,79.51,11.04
Tamil Nadu,Thiruvarur,169,AMMAPETTAI,13839,79.41977,10.797180000000001
Tamil Nadu,Thanjavur,176,ATIRAMPATTINAM,33748,79.4,10.35
Tamil Nadu,Thanjavur,172,AYYAMPETTAI,16582,79.21693,10.89657
Tamil Nadu,Thanjavur,172,AYYAMPETTAI,13958,79.1833333,10.9
Tamil Nadu,Virudhunagar,204,CHOLAPURAM,6204,77.5833333,9.3666667
Tamil Nadu,Thanjavur,171,KUMBAKONAM,136510,79.3833333,10.9666667
Tamil Nadu,Thanjavur,170,KUTHALAM,13097,79.48,11.06
Tamil Nadu,Thanjavur,176,MADUKKUR,14790,79.4,10.4833333
Tamil Nadu,Nagapattinam  *,161,MAYILADUTHURAI,82176,79.69,11.1
Tamil Nadu,Thiruvarur,166,MUTTUPET,23845,79.4833333,10.4
Tamil Nadu,Thiruvarur,167,NIDAMANGALAM,9622,79.4166667,10.7666667
Tamil Nadu,Thanjavur,175,ORATHANADU(MUKTHAMBALPURAM),10010,79.27,10.62
Tamil Nadu,Thanjavur,172,PAPANASAM,16251,79.27,10.93
Tamil Nadu,Thanjavur,176,PATTUKKOTTAI,64673,79.3166667,10.4333333
Tamil Nadu,Thanjavur,177,PERAVURANI,20497,79.1833333,10.3
Tamil Nadu,Nagapattinam  *,160,SIRKAZHI,36706,79.75016,11.19448
Tamil Nadu,Thanjavur,172,SWAMIMALAI,6809,79.3333333,10.95
Tamil Nadu,Thanjavur,174,THANJAVUR,214312,79.14,10.8
Tamil Nadu,Thanjavur,173,THIRUKATTUPALLI,12571,78.99381,10.85289
Tamil Nadu,Thanjavur,173,THIRUVAIYARU,14530,79.1,10.8833333
Tamil Nadu,Thanjavur,170,TIRUBUVANAM,16238,79.5,10.96
Tamil Nadu,Nagapattinam  *,160,TIRUMULLAIVASAL,14630,79.84,11.245
Tamil Nadu,Thanjavur,170,TIRUNAGESWARAM,15676,79.44,10.93
Tamil Nadu,Thiruvarur,166,TIRUTTURAIPPUNDI,29547,79.65,10.5333333
Tamil Nadu,Thanjavur,170,TIRUVIDAIMARUDUR,15771,79.4666667,10.9833333
Tamil Nadu,Nagapattinam  *,165,VEDARANNIYAM,37785,79.85,10.3666667
Tamil Nadu,Theni  *,198,ANDIPATTIJAKKAMPATTI,22415,77.62,10
Tamil Nadu,Theni  *,200,BODINAYAKKANUR,71588,77.35041,10.0135
Tamil Nadu,Theni  *,198,CHINNAMANUR,37366,77.38161,9.8349
Tamil Nadu,Theni  *,199,DEVADANAPATTI,13426,77.65,10.15
Tamil Nadu,Theni  *,198,GUDALUR,35555,77.25,9.68
Tamil Nadu,Theni  *,201,KAMBAM,57240,77.2869,9.73748
Tamil Nadu,Theni  *,201,KOMBAI,12498,77.3166667,9.8333333
Tamil Nadu,Theni  *,199,PERIYAKULAM,42487,77.53,10.12
Tamil Nadu,Theni  *,199,THENIALLINAGARAM,82465,77.48,10.02
Tamil Nadu,The Nilgiris,110,COONOOR,48823,76.8166667,11.35
Tamil Nadu,The Nilgiris,109,DEVARSHOLA,22506,76.36,11.53
Tamil Nadu,The Nilgiris,109,GUDALUR,41859,76.5,11.5
Tamil Nadu,The Nilgiris,110,KOTAGIRI,28452,76.8833333,11.4333333
Tamil Nadu,The Nilgiris,109,NADUVATTAM,11412,76.5666667,11.4833333
Tamil Nadu,The Nilgiris,109,NELLIYALAM,41336,76.329722,11.509722
Tamil Nadu,The Nilgiris,108,UDHAGAMANDALAM,91566,76.71,11.41
Tamil Nadu,The Nilgiris,110,WELLINGTON,19713,76.8,11.3666667
Tamil Nadu,Thiruvallur,8,AMBATTUR,294907,80.1666667,13.1
Tamil Nadu,Thiruvallur,6,AVADI,225123,80.1166667,13.1166667
Tamil Nadu,Thiruvallur,2,KATTIVAKKAM,31739,80.299454,13.21384
Tamil Nadu,Chennai,25,MADAVARAM,74867,80.26,13.02
Tamil Nadu,Thiruvallur,7,MADURAVOYAL,43020,80.171667,13.063333
Tamil Nadu,Thiruvallur,2,MINJUR,23346,80.2666667,13.2666667
Tamil Nadu,Thiruvallur,9,NARAVARIKUPPAM,17867,80.1833333,13.1833333
Tamil Nadu,Chennai,21,NERKUNRAM,38552,80.21,13.06
Tamil Nadu,Thiruvallur,3,PALLIPATTU,8433,79.45,13.3333333
Tamil Nadu,Thiruvallur,2,PONNERI,23598,80.19787,13.31904
Tamil Nadu,Thiruvallur,5,POONAMALLEE,41455,80.1166667,13.05
Tamil Nadu,Thiruvallur,4,THIRUVALLUR,44375,79.91,13.15
Tamil Nadu,Thiruvallur,3,TIRUTTANI,37536,79.62345,13.18014
Tamil Nadu,Thiruvallur,10,TIRUVOTTIYUR,206458,80.29,13.16
Tamil Nadu,Thiruvallur,5,VENGATHUR,16576,79.94,13.1
Tamil Nadu,Thiruvarur,169,KODAVASAL,12914,79.48,10.8497222
Tamil Nadu,Thiruvarur,168,KORADACHERI,5820,79.4833333,10.7666667
Tamil Nadu,Thiruvarur,167,MANNARGUDI,60043,79.45,10.67
Tamil Nadu,Thiruvarur,169,NANNILAM,9632,79.6166667,10.8833333
Tamil Nadu,Thiruvarur,168,THIRUVARUR,54868,79.63436,10.77742
Tamil Nadu,Thiruvarur,169,VALANGAIMAN,11002,79.3833333,10.8833333
Tamil Nadu,Tiruchirappalli,143,KALLAKUDI,11483,78.98,10.97
Tamil Nadu,Tiruchirappalli,145,KATTUPUTHUR,11114,78.23,11.02
Tamil Nadu,Tiruchirappalli,143,LALGUDI,21071,78.8333333,10.8666667
Tamil Nadu,Karur  *,137,MANACHANALLUR,20963,78.52,10.87
Tamil Nadu,Tiruchirappalli,138,MANAPPARAI,35243,78.4166667,10.6
Tamil Nadu,Tiruchirappalli,145,METTUPALAYAM,7348,78.45,11.1666667
Tamil Nadu,Tiruchirappalli,145,MUSIRI,27245,78.45,10.9333333
Tamil Nadu,Tiruchirappalli,143,PULLAMPADI,9734,78.9166667,10.9666667
Tamil Nadu,Tiruchirappalli,145,THATHAIYANGARPET,12167,78.39527,11.07902
Tamil Nadu,Tiruchirappalli,146,THURAIYUR,30644,78.59,11.14
Tamil Nadu,Tiruchirappalli,140,TIRUCHIRAPPALLI,727355,78.6833333,10.8166667
Tamil Nadu,Tiruchirappalli,146,UPPILIAPURAM,6529,78.5166667,11.2666667
Tamil Nadu,Tirunelveli,223,ALANGULAM,17472,77.5,8.8666667
Tamil Nadu,Tirunelveli,225,AMBASAMUDRAM,31861,77.4666667,8.7
Tamil Nadu,Tirunelveli,228,ERUVADI,14603,77.63,8.37
Tamil Nadu,Tirunelveli,221,KADAYANALLUR,74896,77.35,9.0833333
Tamil Nadu,Tirunelveli,221,KADAYANALLUR,26347,77.3497222,9.08
Tamil Nadu,Tirunelveli,225,KALLADAIKURICHI,25065,77.4833333,8.6666667
Tamil Nadu,Tirunelveli,227,NANGUNERI,6594,77.6666667,8.4833333
Tamil Nadu,Tirunelveli,220,PULIYANKUDI,58634,77.40104,9.18266
Tamil Nadu,Tirunelveli,219,SANKARANKOIL,53116,77.54,9.17
Tamil Nadu,Tirunelveli,221,SHENKOTTAI,26712,77.25,8.98
Tamil Nadu,Tirunelveli,225,SIVANTHIPURAM,13465,77.41,8.7
Tamil Nadu,Tirunelveli,222,SURANDAI,27429,77.4,8.9666667
Tamil Nadu,Tirunelveli,222,TENKASI,62018,77.3,8.9666667
Tamil Nadu,Tirunelveli,224,TIRUNELVELI,400985,77.7,8.7333333
Tamil Nadu,Tirunelveli,228,TISAIYANVILAI,21736,77.8833333,8.3333333
Tamil Nadu,Tirunelveli,228,VADAKKUVALLIYUR,23417,77.65,8.3833333
Tamil Nadu,Tirunelveli,220,VASUDEVANALLUR,17998,77.4166667,9.2333333
Tamil Nadu,Tirunelveli,225,VIKRAMASINGAPURAM,48271,77.3333333,8.6666667
Tamil Nadu,Tirunelveli,225,VIRANALLUR,24449,77.51,8.7
Tamil Nadu,Tiruvannamalai,67,ARANI,60260,79.2833333,12.6666667
Tamil Nadu,Tiruvannamalai,62,CHENGAM,22618,78.8,12.3
Tamil Nadu,Chennai,20,CHETPET,17340,80.2333333,13.0666667
Tamil Nadu,Tiruvannamalai,69,DESUR,5026,79.4833333,12.4333333
Tamil Nadu,Tiruvannamalai,69,PERANAMALLUR,5414,79.4333333,12.5666667
Tamil Nadu,Tiruvannamalai,66,POLUR,25236,79.1333333,12.5
Tamil Nadu,Tiruvannamalai,63,TIRUVANNAMALAI,128018,79.08,12.23
Tamil Nadu,Tiruvannamalai,68,TIRUVETHIPURAM,34754,79.55,12.67
Tamil Nadu,Tiruvannamalai,69,VANDAVASI,29065,79.6166667,12.5
Tamil Nadu,Tiruvannamalai,64,VETTAVALAM,13064,79.25,12.1
Tamil Nadu,Thoothukkudi,215,ARUMUGANERI,24179,78.1166667,8.57
Tamil Nadu,Thoothukkudi,217,ATHIMARAPATTI,17087,78.1075,8.7275
Tamil Nadu,Thoothukkudi,216,ERAL,9051,78.0166667,8.6333333
Tamil Nadu,Thoothukkudi,213,ETTAYAPURAM,12479,77.99,9.15
Tamil Nadu,Thoothukkudi,218,KALUGUMALAI,14462,77.70378,9.15181
Tamil Nadu,Thoothukkudi,215,KAYALPATTINAM,31852,78.13,8.57
Tamil Nadu,Thoothukkudi,218,KOVILPATTI,85265,77.8666667,9.1666667
Tamil Nadu,Thoothukkudi,217,MUTTAYYAPURAM,29553,78.13,8.83
Tamil Nadu,Thoothukkudi,215,NAZERATH,16518,77.97,8.56
Tamil Nadu,Thoothukkudi,216,SRIVAIKUNTAM,15807,77.91645,8.64164
